Column1,특성추출(가중치순 상위 50개),종목명
1409,"롯데정밀화학,롯데그룹,울산,롯데,계열사,삼성,석유화학공업단지,신동빈,사업부문,김교현,정경문,삼성그룹,현장경영,사업장,지원료,경쟁력,삼성정밀화학",롯데정밀화학
1410,"롯데정밀화학,이에스지,울산,요소수,촉매제,롯데그룹,신동빈,ESG,관계자,경쟁력,친환경,스페셜티,석유화학공업단지,두산솔루스,삼성생명,지배구조,유록스,특수소재",삼성생명
1411,"롯데그룹,롯데정밀화학,울산,요소수,롯데,롯데케미칼,생산량,상반기,신동빈,촉매제,메셀로스,삼성,ESG,PIA,코로나19",롯데케미칼
1412,"롯데정밀화학,롯데,울산,사업장,경영진,계열사,삼성,신동빈,코로나19,다음주,롯데케미칼,스페셜티,코로나바이러스,삼성그룹",롯데케미칼
1413,"롯데정밀화학,롯데그룹,울산,롯데,친환경,메셀로스,요소수,촉매제,삼성,롯데케미칼,울산공장,석유화학공업단지,1800억,신동빈",롯데케미칼
1414,"롯데정밀화학,메셀로스,롯데,롯데그룹,울산,ESG,생산설비,신동빈,석유화학공업단지,실시간,코로나바이러스,안전관리,경쟁력,1150억,애니코트,1800억,239억,트랜스포메이션,지원료,인공지능,증강현실",롯데정밀화학
1415,"롯데정밀화학,롯데그룹,친환경,울산,롯데,신동빈,롯데케미칼,코로나바이러스,촉매제,두산솔루스,정경문,전기차,메셀로스,ESG",롯데케미칼
1416,"롯데정밀화학,롯데그룹,롯데,울산,메셀로스,상반기,솔루스,삼성,신동빈,코로나19,두산솔루스,스페셜티,일본,자가격리",롯데정밀화학
1417,"롯데정밀화학,롯데케미칼,롯데,롯데그룹,사업장,울산,화학사,삼성,계열사,신동빈,상반기,생산라인,스페셜티,스카이레이크,코로나19,일본",롯데케미칼
1418,"롯데정밀화학,롯데,친환경,울산,삼성,롯데케미칼,경쟁력,롯데그룹,케미칼사업,삼성정밀화학,석유화학공업단지,신동빈,디젤차,김교현,정경문,촉매제,삼성SDI,삼성그룹",삼성SDI
1419,"롯데정밀화학,울산,롯데,경쟁력,롯데그룹,상반기,신동빈,친환경,삼성,롯데케미칼,울산공장,석유화학공업단지,1800억,삼성그룹,두산솔루스,ESG,정경문",롯데케미칼
1420,"롯데정밀화학,롯데그룹,롯데케미칼,롯데,요소수,생산량,울산,생산설비,촉매제,경쟁력,메셀로스,상반기,삼성,PIA,신동빈,스페셜티,실시간",롯데케미칼
1421,"롯데정밀화학,롯데케미칼,롯데,롯데그룹,사업장,울산,계열사,화학사,삼성,상반기,생산라인,스페셜티,스카이레이크,코로나19,신동빈,일본",롯데케미칼
1422,"롯데정밀화학,신동빈,롯데그룹,울산,상반기,메셀로스,삼성,친환경,롯데,실시간,안전관리,삼성그룹,김교현,두산솔루스,정경문,애니코트",롯데정밀화학
1423,"롯데정밀화학,롯데케미칼,롯데그룹,롯데,요소수,생산량,생산설비,울산,촉매제,메셀로스,상반기,삼성,경쟁력,스페셜티,석유화학공업단지,신동빈,PIA,1800억,고순도이소프탈산,실시간",롯데케미칼
1424,"롯데정밀화학,롯데그룹,울산,롯데,롯데케미칼,생산량,생산설비,메셀로스,상반기,삼성,신동빈,울산공장,스페셜티,1800억,PIA,실시간",롯데케미칼
1425,"롯데정밀화학,롯데,롯데그룹,롯데케미칼,요소수,신동빈,생산량,울산,생산설비,촉매제,메셀로스,경쟁력,상반기,삼성,PIA,ESG,스페셜티,1800억,실시간",롯데케미칼
1426,"롯데정밀화학,롯데그룹,요소수,울산,롯데,메셀로스,상반기,촉매제,삼성,신동빈,생산설비,석유화학공업단지,김교현,경쟁력,삼성그룹,정경문,유록스,화학부문",롯데정밀화학
1427,"롯데정밀화학,롯데,롯데그룹,신동빈,메셀로스,상반기,삼성,울산,제조사,생산설비,스페셜티,실시간,안전관리,삼성그룹,김교현,정경문,두산솔루스,석유화학공업단지,애니코트",롯데정밀화학
1428,"롯데정밀화학,롯데,롯데그룹,요소수,신동빈,촉매제,메셀로스,상반기,삼성,울산,스페셜티,석유화학공업단지,생산설비,실시간,롯데케미칼,안전관리,삼성그룹,김교현",롯데케미칼
1429,"롯데,세븐일레븐,파트너사,임직원,코로나19,롯데월드,롯데지주,장애인,롯데정밀화학,체육관,대한적십자사,장애인들,임직원들,서울",롯데지주
1430,"롯데,파트너사,코로나19,임직원,세븐일레븐,플레저박스,미혼모,롯데정밀화학,롯데월드,납품대금,장애인,대한적십자사,수면조끼,5만,봉사활동,봉사자,계열사,장애인들",롯데정밀화학
1431,"롯데,코로나19,파트너사,임직원,롯데정밀화학,세븐일레븐,납품대금,롯데월드,미혼모,장애인,대한적십자사,수면조끼,봉사활동,롯데지주,봉사자,5만,1만,장애인들,플레저박스",롯데지주
1432,"파트너사,롯데,납품대금,협력사,그룹사,상생결제제도,파트너사들,농어업,롯데케미칼,대중소기업,롯데건설,동반성장펀드,대중소기업농어업협력재단,9650억,롯데정보통신,중소협력사,1만,코로나19,계열사,상생경영,롯데E커머스,롯데백화점,상여금,상생프로그램,SOCIAL,GOVERNANCE,ENVIRONMENT",롯데케미칼
1433,"파트너사,롯데,납품대금,협력사,파트너사들,그룹사,상생결제제도,농어업,롯데케미칼,대중소기업,롯데건설,동반성장펀드,대중소기업농어업협력재단,9650억,롯데정보통신,중소협력사,1만,코로나19,계열사,롯데E커머스,롯데백화점,상여금,상생프로그램,ENVIRONMENT,SOCIAL,GOVERNANCE,ESG",롯데케미칼
1434,"납품대금,협력사,롯데,동반성장펀드,상생결제제도,9650억,1만,롯데그룹,6000억,파트너업체들,농어업,코로나19,감염증,대중소기업,롯데건설,롯데정보통신,코로나바이러스,대중소기업농어업협력재단,롯데케미칼,롯데E커머스,중소협력사,롯데백화점",롯데케미칼
1435,"파트너사,롯데,납품대금,협력사,그룹사,상생결제제도,파트너사들,농어업,롯데케미칼,대중소기업,코로나19,롯데건설,감염증,동반성장펀드,대중소기업농어업협력재단,9650억,롯데정보통신,코로나바이러스,중소협력사,1만,상생경영,계열사,상생결제,롯데E커머스,롯데백화점,상여금,상생프로그램",롯데케미칼
1436,"롯데,파트너사,협력사,그룹사,상생결제제도,1만,롯데건설,파트너사들,롯데지주,농어업,대중소기업,동반성장펀드,대중소기업농어업협력재단,9650억,사진제공,ESG,롯데정보통신,롯데케미칼,중소협력사,코로나19,계열사,롯데E커머스,롯데백화점,상여금",롯데케미칼
1437,"파트너사,롯데,평상시,롯데그룹사,8200억,파트너사들,共生,롯데글로벌로지스,롯데칠성음료,상여금,납품대금,共感,롯데정보통신,롯데그룹,관계자,9640억,1만,롯데백화점,조기지급,출연금,ENVIRONMENTAL,SOCIAL,GOVERNANCE,ESG,지급,대금,조기,펀드,자금,연휴,중소,이자,명절",롯데칠성음료
1438,"파트너사,롯데,납품대금,8200억,롯데그룹사,9640억,파트너사들,共生,롯데글로벌로지스,상여금,동반상생펀드,롯데칠성음료,共感,롯데정보통신,동반상생,롯데백화점,동반성장펀드,출연금,ENVIRONMENTAL,SOCIAL,GOVERNANCE,ESG,지급,대금,조기,평상,연휴,자금,펀드,명절,중소",롯데칠성음료
1439,"파트너사,롯데,납품대금,롯데그룹사,평상시,8200억,파트너사들,롯데글로벌로지스,동반상생펀드,롯데칠성음료,상여금,롯데정보통신,동반상생,9640억,1만,롯데백화점,동반성장펀드,출연금,ESG,지급,대금,조기,경영,펀드,연휴,자금,중소,이자,명절,대비,동반,성장",롯데칠성음료
1440,"롯데,파트너사,납품대금,계열사,롯데그룹사,롯데타워,서울,파트너사들,共生,롯데정보통신,롯데글로벌로지스,동반상생펀드,상여금,共感,롯데백화점,롯데칠성음료,잠실,동반상생,9640억,롯데그룹,평상시,1만,동반성장펀드,계열사들,출연금,ENVIRONMENTAL,SOCIAL,GOVERNANCE,ESG",롯데칠성음료
1441,"파트너사,롯데,납품대금,8200억,롯데그룹사,평상시,파트너사들,9640억,롯데글로벌로지스,상여금,동반성장펀드,롯데정보통신,롯데칠성음료,롯데백화점,1만,조기지급,ENVIRONMENTAL,SOCIAL,GOVERNANCE,ESG,지급,대금,조기,연휴,자금,중소,명절,동반,성장,대비,납품,펀드,일환,실천,경영,규모,일시적",롯데칠성음료
1442,"호텔롯데,롯데,롯데지주,지주사,롯데그룹,지배구조,만큼,ESG,이봉철,김현식,부사장",롯데지주
1443,"ESG채권,ESG,녹색채권,김정남,발행량,기업들,46조,롯데지주,발행금액,한국거래소,코로나바이러스,롯데,1조,지속가능채권,지배구조,칼텍스",롯데지주
1444,"롯데,파트너사,코로나19,세븐일레븐,미혼모,납품대금,임직원,플레저박스,대한적십자사,계열사,롯데지주,그룹사,5만,상생결제제도,롯데복지재단,평상시,미혼모들,파트너사들",롯데지주
1445,"여전채,트랜치,연구원,민평,증액발행,코로나,보고서,크레딧물,이경록,미래에셋대우,회사채,결정금리,BP,변동성,롯데지주,평대비,등급민,증권채,베이시스,롯데,쿠폰금리,금융사,코로나19,불안감,등급민평대비,감염증,섹터",롯데지주
1446,"ESG,롯데지주,원어치,500억,롯데그룹,지속가능채권,중요성,다음달,오산,소셜본드,지배구조,사회공헌,지주사,1500억,그린본드,회사채,롯데,발행기업,IB,채권,발행,지주,사회,환경,본드,자금,기업,목적,조달,공사,은행,사용,투자,중요,확장,연수원,시장",롯데지주
1447,"부회장,롯데,롯데그룹,선진국,미국,지배구조,코로나,롯데지주,신동빈,온라인,황각규,잠실롯데타워,인수합병,오프라인,서울,일본",롯데지주
1448,"자영업자,임직원,스타트업,랜선,신효섭,전력채,30만,신재생,롯데칠성음료,1위,편의점,KT,한전,쿠킹클래스,유튜브,고용보험료,보험료",롯데칠성음료
1449,"에쓰오일,전기차,로드맵,충전소,신사업,주유소,롯데케미칼,코로나19,코로나바이러스,배출량,후세인",롯데케미칼
1450,"롯데케미칼,항바이러스,화장품,분리막,모빌리티,친환경,바이오페트,재활용,1528T,판매량,코로나바이러스,롯데",롯데케미칼
1451,"롯데케미칼,친환경,스페셜티,항바이러스,판매량,호남석유화학,만큼,PET,케미,코로나19,중앙대,화장품,업황",롯데케미칼
1452,"롯데,협력사,파트너사,신세계,신세계그룹,납품대금,이마트,협력업체,그룹사,계열사,상생결제제도,평상시,상생경영,에브리데이,1900억,6000억,동반성장펀드,롯데케미칼,롯데건설",이마트
1453,"재활용,태양광,한화솔루션,폐플라스틱,배출량,화학업계,화학업,코로나19,나경수,RPET,계열사,화학산업,기후변화,롯데케미칼",한화솔루션
1454,"지속가능,환경보호,롯데하이마트,다보스포럼,농심켈로그,미국,동국대,하이닉스,이해관계자,소외계층,전문가,자본주의,세계경제포럼,동반성장,6개,부문별,위원단,실행체계,17회,비즈니스테이블,공동체,농협은행,경영학,평가지표,심사위원단,사회공헌기업대상,지배구조",롯데하이마트
1455,"만도,키움증권,친환경차,ESG,국무총리,시상식,영업익,용산,미래차,김민선,시가총액,지배구조,외국인소진율,중소벤처기업부",키움증권
1456,"만도,청파,ESG,국무총리,자동차,서울,총괄사장,오른쪽,산업통상자원부,조성현,시상식,정체성,자원부,서울드래곤시티,기업부,용산구,지속가능경영,정부포상,지속,공동,실천,경영,표창,가능,주최,계획,소통,메시지,세상,산업,총괄,정체,통상,정부,포상,호텔,사장,벤처",만도
1457,"만도,ESG,친환경차,지속가능경영,시상식,경제지,미국,미래차,경쟁력,용산,고용주,기업부,중소벤처기업부,구조원,지배구조,총괄사장,조성현,자원부,자율주행,경제적,코로나19,포브스,지속가능경영성과,국무총리,자동차,한국,드래곤시티,산업통상자원부",만도
1458,"만도,친환경차,ESG,자동차,지속가능경영,국무총리,자율주행,코로나바이러스,미국,경제지,74위,고용주,국제연합,중소벤처기업부,구조원,지배구조,자원부,기업부,총괄사장,코로나19,지속가능경영성과,산업통상자원부,경쟁력,감염증,포브스,조성현,전기차",만도
1459,"친환경차,만도,ESG,국무총리,자율주행,경제지,미국,정부포상,미래차,지속가능경영,74위,고용주,국제연합,중소벤처기업부,총괄사장,자원부,기업부,구조원,전기차,조성현,한국기업지배구조원,포브스,경쟁력,시상식,한국,지속가능경영성과,산업경쟁력,지배구조,산업통산자원부",만도
